id_product;energy_100g;fat_100g;saturated_fat_100g;carbohydrates_100g;sugars_100g;proteins_100g;nutrition_score_fr_100g;energy_kcal_100g;ecoscore_score
2544540;2339.0;34.2;6.9;45.9;45.6;12.8;18.0;559.0;
1045351;2060.0;23.6;11.7;59.7;23.7;7.7;19.0;;58
1003906;4.0;;1.0;;1.0;1.0;;1.0;
805641;2233.0;30.0;15.0;60.0;22.0;5.7;24.0;537.0;48
1191585;187.0;0.0;0.0;11.0;11.0;0.0;5.0;44.0;68
1201839;959.0;8.7;2.1;24.9;4.4;11.9;5.0;;41
1045242;1879.0;17.0;2.7;61.0;22.0;10.0;10.0;449.0;74
1095057;1680.0;1.56;1.56;94.5;60.9;0.0;19.0;;61
2568594;2615.0;70.0;35.0;0.5;0.5;0.5;17.0;625.0;57
1075038;450.0;5.0;1.8;7.6;1.1;6.9;0.0;108.0;61
1284696;1361.0;26.0;;0.5;;23.0;;;39
2599954;188.0;0.0;;10.5;10.5;0.0;;45.0;49
2511800;120.0;0.0;0.0;7.1;6.9;0.0;9.0;30.0;48
945337;117.0;0.7;0.0;3.3;1.8;1.2;0.0;28.0;
783790;1381.0;26.0;18.0;1.0;0.5;23.0;16.0;330.0;39
1867572;1520.0;1.1;0.6;77.0;2.9;8.7;;;84
1155985;224.0;0.2;0.1;11.5;9.4;0.4;-4.0;53.0;121
1095738;116.0;0.5;0.1;2.1;0.6;2.4;7.0;28.0;
942938;305.0;2.1;1.1;7.7;1.5;5.2;2.0;73.0;
1061245;815.0;18.0;12.0;6.1;4.2;2.0;12.0;;93
2524042;1625.0;1.1;0.5;83.6;8.6;8.0;11.0;;29
1282735;184.0;0.0;0.0;9.4;8.7;0.7;3.0;44.0;80
2524224;1569.0;7.0;1.1;58.3;2.0;10.5;-2.0;373.0;
1128243;1405.0;30.0;11.9;1.0;0.8;16.3;23.0;339.0;44
1073411;1387.0;30.0;12.0;0.6;0.6;16.0;22.0;335.0;36
1285803;318.0;0.5;0.2;16.3;15.5;0.5;;;79
1162264;1924.0;28.7;18.2;45.5;31.3;4.2;22.0;;
1305062;1209.0;30.0;20.0;3.5;3.0;2.3;13.0;;87
1000953;256.0;0.6;0.2;12.0;11.0;0.5;-4.0;61.0;79
1045410;1586.0;0.7;0.2;85.0;7.3;6.9;0.0;379.0;79
1089486;1652.0;5.5;2.2;71.8;4.7;10.4;7.0;391.0;93
1045333;685.0;8.9;1.4;4.5;1.6;13.9;-3.0;;106
1045369;1950.0;17.4;5.7;68.1;15.1;6.7;9.0;;52
1045352;2172.0;27.7;14.6;58.6;34.6;7.1;20.0;;44
1114257;247.0;3.0;;6.5;;1.5;;;98
1114259;209.0;2.3;;6.2;;1.1;;;98
848116;994.0;11.0;1.4;13.0;2.4;20.0;10.0;238.0;79
2485356;816.0;1.3;0.4;17.2;0.5;12.6;7.0;195.0;43
2406425;2410.0;38.0;23.1;50.0;42.0;7.5;26.0;576.0;44
1010816;235.0;0.9;;9.0;;3.2;;;
1007146;239.0;1.8;;6.8;;3.5;;57.0;
1010814;231.0;1.5;;7.3;;3.3;;;
1010818;218.0;1.3;;7.3;;2.9;;52.0;
2406388;925.0;10.55;1.59;18.93;1.46;12.52;-5.0;;79
941996;1536.0;35.0;13.0;4.5;1.7;13.0;21.0;367.0;52
1122012;457.0;3.3;2.1;12.9;12.4;6.7;1.0;;68
1121866;484.0;2.8;1.6;20.0;16.0;2.5;4.0;;
1121762;410.0;2.7;1.8;14.0;13.0;3.3;2.0;94.0;66
1046937;380.0;3.2;2.1;12.1;12.1;3.0;4.0;;76
1121739;293.0;1.0;0.7;12.0;12.0;3.3;0.0;70.0;76
1121976;502.0;2.8;2.2;20.0;13.5;3.6;2.0;120.0;79
1121978;641.0;5.1;3.5;22.0;14.0;3.9;4.0;;63
2495258;2573.0;56.1;4.1;15.5;3.3;20.4;6.0;615.0;
1136401;1094.0;12.0;9.8;35.0;27.0;3.2;16.0;261.0;104
1050535;443.0;7.9;2.8;3.5;0.5;4.5;4.0;107.0;60
2524226;1262.0;24.0;9.1;2.0;1.7;17.0;19.0;304.0;46
2524114;1587.0;32.0;12.8;0.7;0.6;23.0;23.0;;
770737;1326.0;3.0;1.0;42.0;18.0;13.0;;;
2216351;2301.0;37.0;23.0;46.0;43.0;5.3;;550.0;
1321958;548.0;6.5;4.3;9.7;2.4;7.8;2.0;131.0;40
1032635;1420.0;0.0;0.0;76.2;63.9;4.9;15.0;339.0;74
996268;1674.0;0.5;0.1;97.0;93.0;0.5;14.0;400.0;90
2553502;2264.0;30.7;15.3;59.7;27.6;5.0;22.0;;41
1298370;1232.0;17.0;8.5;23.0;1.1;11.0;17.0;;13
1208737;1498.0;3.7;0.7;63.6;1.0;12.7;;358.0;
1104465;1695.0;32.0;18.4;1.0;1.0;29.0;11.0;405.0;32
2035219;1038.0;20.0;7.8;0.4;0.4;17.0;17.0;248.0;6
1358903;1314.0;1.3;;63.0;0.0;13.0;;;
1030216;2318.0;34.0;17.0;50.0;48.0;8.0;26.0;554.0;
1133138;962.0;11.0;6.9;27.0;7.7;6.6;10.0;230.0;79
1108677;1177.0;4.0;0.4;50.0;7.2;8.0;1.0;274.0;75
1358904;54.2;0.1;;2.4;;0.6;;;
1059122;822.0;13.3;2.0;0.0;0.0;19.3;-2.0;;40
1320534;427.0;4.7;1.2;9.9;1.7;4.4;2.0;102.0;
1096996;1153.0;12.0;4.7;29.0;2.8;13.0;11.0;275.0;87
1074656;368.0;2.9;1.9;12.0;12.0;3.3;2.0;88.0;66
2526885;2124.0;23.0;15.0;64.0;34.0;6.0;20.0;496.0;50
1329958;120.0;1.0;0.2;3.5;1.5;0.7;1.0;30.0;79
1000197;376.0;1.7;0.2;14.1;3.1;3.3;0.0;;
1136177;337.0;6.6;1.4;1.8;0.5;4.6;2.0;90.0;64
770743;757.0;;5.9;11.0;7.0;6.7;;181.0;26
1022098;171.0;0.4;0.1;5.9;0.8;1.9;-3.0;41.0;
1194677;1082.0;16.1;;21.1;;7.5;;;
1399646;799.0;0.0;0.0;45.0;41.0;0.0;11.0;191.0;
1286350;1915.0;26.0;7.7;48.0;39.0;6.4;18.0;459.0;46
1285477;1870.0;26.0;5.9;46.2;33.1;5.9;15.0;;70
1061151;939.0;16.0;5.3;2.4;0.7;18.0;13.0;226.0;
1287907;596.0;5.0;1.7;13.0;0.5;11.0;-2.0;142.0;26
1058690;805.0;8.0;0.9;26.0;0.5;3.0;3.0;;80
1304930;1598.0;21.0;10.0;39.0;3.3;5.8;15.0;383.0;67
1080001;444.0;2.5;1.0;8.7;0.8;10.4;-5.0;;
1330957;1473.0;2.7;0.5;70.0;4.0;9.3;14.0;352.0;
1002998;405.0;3.0;2.0;13.4;13.3;3.1;3.0;;76
1321932;842.0;10.9;1.5;11.5;0.4;13.6;3.0;201.0;55
1191886;920.0;12.0;4.0;16.0;1.9;12.0;11.0;220.0;31
1090437;3056.0;82.0;53.0;0.6;0.6;0.7;19.0;743.0;38
1090409;2982.0;80.0;53.0;0.6;0.6;0.7;28.0;725.0;23
2066999;2265.0;31.0;16.0;55.0;38.0;8.4;22.0;545.0;50
2066996;2180.0;29.0;16.0;57.0;40.0;5.4;20.0;525.0;50
1859347;1950.0;16.6;7.6;71.3;36.0;5.5;16.0;466.0;74
997932;2320.0;31.0;19.0;61.0;40.0;5.6;20.0;555.0;50
1150699;1264.0;31.0;2.9;2.8;0.4;1.4;12.0;302.0;
1095503;1537.0;4.6;1.2;64.0;3.0;15.0;-3.0;363.0;67
2495263;1473.0;1.2;0.3;76.2;0.98;7.8;0.0;352.0;
808764;2171.0;32.0;5.0;50.0;0.7;6.3;15.0;519.0;79
2533981;2083.0;24.8;11.6;62.3;55.2;4.6;23.0;;
1718478;2084.0;24.4;14.3;64.0;48.2;5.1;27.0;;
909225;384.0;0.0;0.0;6.0;1.2;6.0;-7.0;54.0;79
909216;293.0;0.3;0.1;9.0;3.1;5.2;-8.0;69.0;79
793005;2397.0;40.0;24.8;35.7;28.4;8.4;23.0;573.0;44
1008749;531.0;10.0;6.4;4.4;0.9;4.0;11.0;127.0;26
998240;318.0;0.6;0.0;10.2;1.1;4.7;-5.0;75.6;
1022594;373.0;3.8;0.6;9.1;1.6;3.0;0.0;89.0;
1150910;490.0;2.4;1.8;19.5;16.0;4.4;3.0;117.0;99
1253829;169.0;1.3;0.2;5.1;3.2;1.2;0.0;40.0;113
1012406;2326.0;36.0;15.0;49.0;47.0;8.1;24.0;556.0;23
2067543;2340.0;35.0;20.5;54.5;54.0;5.5;26.0;560.0;
1506657;29.0;0.5;0.2;0.6;0.5;0.5;;7.0;
1174076;2534.0;50.0;5.9;10.0;5.8;26.0;1.0;612.0;42
2284701;1339.0;0.75;0.1;76.4;56.2;0.76;8.0;;
1074676;1349.0;0.9;0.2;75.0;46.0;1.0;11.0;318.0;
1097370;2980.0;80.0;56.0;0.5;0.5;0.7;26.0;725.0;26
1255445;285.0;0.0;0.0;0.2;0.05;0.1;;68.0;
1017420;999.0;13.9;;0.2;;28.4;;239.0;37
1077587;1027.0;9.0;4.2;29.0;2.2;11.0;4.0;245.0;41
1119006;59.0;0.0;0.0;1.3;0.9;0.0;;14.0;85
2514981;377.0;0.5;0.1;3.7;2.0;0.3;6.0;90.0;
908067;664.0;17.0;3.0;0.0;0.0;1.0;11.0;;105
1263184;186.0;0.0;0.0;11.0;11.0;0.0;15.0;44.0;
1190989;1154.0;22.0;14.0;0.0;0.0;20.0;15.0;276.0;34
2524632;3081.0;82.5;55.0;0.6;0.6;1.1;19.0;;33
1287217;76.0;0.4;0.1;0.2;0.1;2.1;-1.0;;79
2243950;;;;;;;0.0;;
1116018;1537.0;4.6;1.2;64.0;3.0;15.0;-3.0;;67
1117275;264.0;0.6;0.2;8.8;3.7;3.4;-6.0;63.0;81
2529393;172.0;0.0;0.0;7.9;5.6;1.2;-5.0;41.0;79
1134677;657.0;4.9;3.5;22.0;5.6;5.6;3.0;156.0;90
1133382;427.0;2.6;0.3;17.0;1.4;2.4;2.0;102.0;
1132961;608.0;3.6;0.6;2.6;2.3;25.0;-1.0;146.0;50
1170602;717.0;11.0;6.7;9.7;0.5;6.8;10.0;167.0;79
1132822;343.0;5.4;3.7;4.6;1.8;2.9;3.0;82.0;
1000807;265.0;0.6;0.5;12.8;11.6;0.5;-3.0;;79
1043043;2205.0;36.0;22.0;38.0;35.0;8.0;18.0;527.0;48
2409721;1900.0;13.0;6.7;75.0;18.0;7.6;17.0;454.0;48
1428025;1028.0;15.6;;20.2;;5.5;;;
1080482;;4.0;0.7;11.2;1.5;2.3;;;83
1216681;226.0;2.3;0.4;4.1;3.6;3.9;-2.0;54.0;100
1557290;2228.0;29.0;16.8;59.0;57.1;6.8;22.0;533.0;22
1083233;1100.0;21.0;16.0;0.5;0.5;19.0;13.0;265.0;61
1081432;1019.0;0.5;0.1;60.4;59.0;0.5;12.0;244.0;
1251488;774.0;4.8;1.0;31.0;0.8;3.6;3.0;185.0;90
1018597;1835.0;16.0;1.7;63.0;62.0;6.4;13.0;437.0;29
1067322;17.0;0.0;0.0;0.5;0.5;0.5;2.0;4.0;83
1097423;1162.0;15.7;15.7;2.2;2.2;32.0;11.0;;57
1095598;1452.0;1.9;0.4;67.0;3.0;11.0;-6.0;343.0;64
997307;502.0;12.0;2.0;0.0;0.0;1.1;12.0;120.0;79
1191002;1026.0;2.9;0.8;48.0;8.5;6.9;2.0;250.0;78
1195835;4184.0;10.0;5.0;50.0;42.0;10.0;;1000.0;59
1411777;2087.0;25.0;17.0;55.0;2.8;11.0;18.0;499.0;72
2033982;2206.0;30.7;19.6;53.8;53.3;6.7;23.0;529.0;
1175639;224.0;0.3;0.1;1.0;1.0;11.5;-3.0;;
1175640;224.0;0.3;0.1;1.0;1.0;11.5;-3.0;;
1013380;2318.0;37.0;14.0;44.0;43.0;7.2;25.0;554.0;29
1067868;1582.0;4.8;1.0;71.1;1.3;10.2;-6.0;;56
1191170;962.0;17.0;2.2;6.7;0.5;9.2;-2.0;232.0;77
1246216;63.0;0.1;;;;0.5;;15.0;24
1190659;743.0;7.1;0.9;25.0;0.6;2.2;2.0;177.0;60
1287472;2413.0;44.0;27.0;31.0;26.0;9.5;17.0;582.0;26
1008162;163.0;1.8;1.0;4.7;0.4;0.7;;39.0;79
1190967;1000.0;12.0;2.8;21.0;3.2;9.8;2.0;239.0;32
1074647;2443.0;42.0;27.0;44.0;44.0;7.3;25.0;;30
2596141;17.0;0.0;0.0;0.5;0.5;0.5;2.0;4.0;94
1067299;17.0;0.0;0.0;0.5;0.5;0.5;2.0;4.0;93
1243941;3060.0;82.0;57.0;0.8;0.8;0.7;19.0;744.0;57
255589;17.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;80
1027278;1364.0;;0.5;;80.0;0.8;;326.0;65
1639070;2130.0;29.5;2.0;51.3;0.7;7.4;14.0;509.0;72
1071000;644.0;5.9;1.5;21.0;2.8;4.2;1.0;154.0;72
1135114;543.0;7.6;5.0;10.5;1.9;4.0;3.0;;109
1226789;1824.0;;13.0;;48.0;4.2;;436.0;
1030221;2343.0;33.5;20.0;55.0;37.0;8.5;24.0;560.0;28
1030222;2301.0;31.0;19.0;52.0;48.0;9.0;26.0;550.0;31
1043582;2171.0;30.0;17.0;54.0;53.0;5.2;26.0;519.0;
1043584;2230.0;32.0;16.0;53.0;52.0;6.3;26.0;533.0;
1253912;421.0;1.7;0.3;17.8;11.8;3.0;2.0;;94
1043583;2171.0;30.0;17.0;54.0;52.0;4.5;26.0;519.0;
1043635;2276.0;34.0;18.0;52.0;50.0;5.9;26.0;544.0;
1083376;1958.0;20.4;4.1;56.0;7.6;13.7;17.0;;78
1358190;224.0;0.5;0.2;5.3;5.3;6.8;-3.0;53.0;107
2524059;2213.0;32.0;21.0;52.0;48.0;5.0;26.0;;26
2529324;46.0;0.3;0.1;0.3;0.2;1.0;-6.0;11.0;
2529325;70.0;0.3;0.1;2.1;1.0;2.0;-4.0;23.0;
1103079;200.0;0.7;0.1;6.7;2.4;1.9;-2.0;;
2383874;88.0;0.4;0.15;1.2;0.13;2.0;-8.0;;
2524575;318.0;0.7;0.2;9.5;0.9;5.1;-3.0;76.0;79
1061452;1714.0;2.9;0.6;81.0;34.0;8.2;7.0;393.0;39
1094446;1886.0;13.0;3.1;73.0;29.0;6.3;11.0;448.0;30
2568910;176.0;1.9;0.5;5.5;4.0;0.8;1.0;;
1109976;983.0;11.0;1.2;25.0;2.0;5.9;-1.0;235.0;76
1000068;519.0;2.0;0.3;21.1;2.4;4.3;-1.0;124.0;79
2568407;17.0;0.0;0.0;0.5;0.5;0.5;2.0;4.0;98
1208741;849.0;8.9;1.5;22.0;2.5;6.1;-1.0;203.0;79
1208651;1590.0;3.1;;80.4;;7.6;;;63
1283050;239.0;0.2;;13.0;12.0;0.6;;56.0;53
2460323;164.0;0.3;0.04;8.5;8.5;0.5;1.0;;79
2460280;247.0;0.0;0.0;14.2;14.2;0.3;3.0;;79
907621;2289.0;35.0;3.6;49.0;0.9;6.7;11.0;547.0;72
2443059;645.0;16.5;;0.1;;0.5;;;80
1080486;2808.0;58.5;40.2;28.8;4.2;8.4;23.0;;81
1077919;1484.0;1.7;0.3;70.4;3.6;11.9;-4.0;;79
1077916;1497.17;1.4;0.3;75.0;2.2;9.5;-4.0;357.0;115
995905;725.0;0.3;0.1;67.6;0.0;1.6;;;
1852170;2146.0;25.0;14.1;64.8;34.3;6.0;24.0;;64
944576;1819.0;22.0;2.0;53.0;27.0;5.4;11.0;;56
1013194;2849.0;58.0;42.0;34.0;33.0;4.2;25.0;681.0;
1008169;222.0;2.4;1.2;7.1;1.5;0.7;;53.0;
1827256;2173.0;43.0;;0.9;0.9;20.1;;;34
1116477;1238.0;28.6;1.8;7.1;6.2;1.7;10.0;296.0;
1174111;718.0;16.0;1.6;0.8;0.5;5.0;2.0;;79
2106752;1378.0;0.8;0.1;76.0;56.0;0.8;9.0;325.0;
1117264;129.0;0.4;0.1;5.0;3.1;0.8;0.0;;76
1094489;476.0;10.6;0.8;2.0;1.1;1.1;1.0;115.0;79
1522165;1868.0;16.0;7.7;71.0;62.0;3.9;23.0;444.0;
1054713;900.0;17.5;3.0;1.6;1.4;12.4;5.0;215.0;26
1117065;933.0;18.5;4.5;1.1;0.7;13.1;12.0;223.0;39
1286532;3015.0;80.0;7.7;2.8;1.7;1.3;21.0;733.0;62
1121567;967.0;9.8;0.9;24.0;3.6;11.3;3.0;231.0;63
1046987;1159.0;21.0;14.0;1.0;0.1;21.0;14.0;277.0;34
1863753;0.0;;;;;;;0.0;
1200964;569.0;3.0;0.6;19.6;2.9;7.1;1.0;;23
1339959;476.0;2.5;1.0;0.4;0.4;22.0;3.0;113.0;23
1285668;2001.0;22.0;13.8;60.4;22.8;6.7;16.0;478.0;79
1418053;1994.0;19.8;5.12;66.2;28.48;6.8;15.0;477.0;
1285221;1441.0;27.0;16.2;1.0;0.0;25.0;18.0;;78
1200642;1883.0;50.0;14.0;0.0;0.0;0.0;14.0;450.0;48
1761587;749.0;6.0;1.4;28.0;8.0;2.4;2.0;179.0;53
1122181;971.0;21.3;5.9;2.4;1.5;7.6;;232.0;
1190676;1792.0;34.0;14.0;3.4;3.1;28.0;25.0;432.0;33
1004979;213.0;0.5;0.1;6.8;6.5;4.3;-1.0;51.0;
1007052;828.0;12.0;2.5;0.6;0.6;22.0;12.0;;31
1150652;66.0;0.25;0.042;1.53;1.45;1.19;;19.31;79
2512878;2383.0;46.0;28.0;22.0;15.0;12.0;15.0;;38
750534;146.0;0.3;0.0;7.7;7.7;0.3;1.0;35.0;43
1077796;377.0;2.5;1.5;16.0;7.0;2.0;12.0;90.0;71
2429430;908.0;14.8;1.6;14.9;1.1;3.9;1.0;;79
1066539;1532.0;29.0;21.0;0.0;;27.0;;;56
1851031;354.0;1.0;0.2;1.4;0.3;17.3;0.0;;
1851019;231.2;1.0;;1.0;;13.6;;54.4;18
1299956;320.0;0.0;0.0;2.5;0.5;16.0;0.0;;
1054723;774.0;14.0;3.0;2.3;1.6;12.8;4.0;185.0;51
1206433;920.0;;7.14;;13.3;6.7;;220.0;79
1206439;1046.0;15.0;7.1;14.0;1.8;7.0;17.0;250.0;
1075674;1720.0;10.8;1.04;58.2;3.8;15.6;7.0;411.0;72
1115963;1400.0;1.8;0.5;70.0;2.7;11.0;-6.0;;79
1004854;482.0;5.2;3.2;14.5;10.8;1.7;4.0;115.0;79
1358238;251.0;0.0;0.0;14.0;14.0;0.0;-3.0;60.0;87
1358287;88.0;0.0;0.0;0.6;0.0;2.2;0.0;21.0;78
1061290;306.0;0.0;0.0;18.0;17.0;0.0;10.0;72.0;74
1061286;235.0;0.1;0.1;13.0;12.5;0.5;7.0;;30
1061284;138.0;0.1;0.1;7.5;7.3;0.5;0.0;;
1061285;379.0;0.1;0.1;21.0;16.0;0.4;9.0;379.0;30
1061291;175.0;0.1;0.1;10.0;8.5;0.1;12.0;;30
1061280;80.0;0.0;0.0;3.5;2.7;0.8;-4.0;;
1061283;211.0;0.1;0.1;11.8;11.0;0.6;14.0;;30
1061281;199.0;0.1;0.1;11.1;10.5;0.6;12.0;47.0;79
1298733;2220.0;60.0;13.0;0.0;0.0;0.0;10.0;540.0;50
1408530;330.0;1.4;0.3;1.4;0.8;19.0;3.0;89.0;20
1850543;205.0;0.1;0.1;4.7;2.7;0.5;;49.0;69
1218357;;0.3;;12.6;;0.3;;;
770755;1250.0;15.0;1.3;36.0;0.4;3.8;0.0;;
770758;1071.0;13.0;6.1;17.0;4.1;17.0;11.0;;
770759;1081.0;14.0;6.9;18.0;4.5;15.0;14.0;;9
770760;1050.0;13.0;1.6;17.0;0.4;16.0;3.0;;30
770761;1050.0;21.0;2.5;17.0;0.6;16.0;13.0;402.0;21
770765;1004.0;10.0;3.0;26.0;2.0;10.0;0.0;240.0;
770766;1046.0;11.0;3.0;26.0;2.0;10.0;1.0;250.0;
770767;1046.0;11.0;1.0;28.0;3.0;8.0;0.0;250.0;
770768;1050.0;12.1;3.74;27.6;1.87;7.01;5.0;250.0;
770770;126.0;0.0;0.0;4.0;2.0;2.0;-3.0;;
770771;377.0;4.0;1.0;6.0;4.0;6.0;1.0;90.0;
770772;138.0;0.833;0.0;5.0;3.0;0.833;-6.0;;
770773;816.0;9.0;1.0;24.0;0.0;3.0;3.0;195.0;
770776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
770777;178.0;0.0;0.0;11.0;11.0;0.0;14.0;;
770778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
770781;105.0;0.0;0.0;7.0;7.0;0.0;9.0;25.0;57
770782;188.0;0.0;0.0;11.0;11.0;0.0;5.0;45.0;94
1079970;1924.0;24.1;17.6;52.6;31.3;6.5;20.0;;36
1078628;2092.0;23.1;15.2;65.4;35.2;6.5;23.0;500.0;36
1082730;2029.0;20.0;13.4;67.3;27.3;7.2;22.0;;53
1102198;1410.0;9.3;2.3;56.1;27.3;5.2;13.0;;73
1094641;2090.0;23.0;14.0;64.0;37.0;6.8;22.0;499.0;64
1094574;723.0;11.0;2.9;4.3;2.0;14.0;3.0;173.0;44
1078584;51.0;0.5;0.1;0.8;0.6;1.3;7.0;12.0;
1077930;1484.0;1.7;0.3;70.4;3.6;11.9;-4.0;;65
1243041;790.0;9.2;1.4;15.0;1.6;12.0;1.0;193.0;15
1299252;943.0;4.0;1.4;0.5;0.5;23.0;5.0;128.0;
1319250;1655.0;0.05;0.0;97.0;54.0;0.26;;389.0;
1394184;1276.0;23.0;26.0;;1.5;22.0;13.0;305.0;44
1133727;908.0;9.0;1.1;26.0;2.1;7.0;2.0;217.0;31
1142072;;;;;;;0.0;;
1122096;1142.0;10.1;1.3;38.8;2.0;6.3;10.0;273.0;73
1121281;647.0;6.8;1.7;0.4;0.4;23.1;12.0;;53
1008609;1531.0;2.0;0.4;72.0;3.7;12.0;-4.0;361.0;64
1118254;1983.0;20.0;3.0;63.0;31.0;8.0;11.0;474.0;39
1079633;1502.0;22.1;15.3;36.1;25.1;3.1;19.0;359.0;
2084669;1596.0;6.8;0.71;64.4;2.8;14.7;-1.0;381.0;38
1112917;1619.0;1.3;0.3;84.0;0.4;8.8;-1.0;387.0;79
2066691;1941.0;22.0;7.0;58.0;54.0;6.0;16.0;464.0;38
1321801;381.0;3.1;1.9;12.0;12.0;3.7;2.0;;76
1134698;453.0;5.5;2.8;8.8;3.3;5.0;1.0;;89
1132874;1147.0;21.0;8.0;6.3;6.3;10.0;14.0;262.0;79
2563565;2163.0;29.6;18.7;53.5;51.6;5.9;26.0;517.0;29
2563564;2209.0;29.8;18.6;60.0;58.2;2.9;26.0;528.0;29
1094279;878.0;7.7;3.0;25.4;3.6;8.9;3.0;;52
807005;125.0;0.03;0.01;7.0;7.0;0.1;10.0;;48
1320158;130.0;0.8;0.5;4.6;2.6;0.7;1.0;31.0;92
1009023;1528.0;2.2;0.3;76.2;0.4;8.1;-2.0;;
2035045;1517.0;3.8;2.2;70.0;7.3;9.2;-1.0;363.0;79
1014407;434.0;3.8;1.4;7.9;0.5;8.3;-1.0;103.0;61
1159596;741.0;8.0;0.7;20.7;1.0;4.6;0.0;177.0;72
1070957;294.0;3.7;2.6;7.0;0.9;1.4;6.0;69.0;
1027511;1402.0;0.6;0.0;77.1;77.1;5.0;14.0;335.0;47
1204576;431.0;6.4;3.0;8.4;0.2;3.0;5.0;103.0;
2568467;176.0;1.9;0.5;5.5;4.0;0.8;1.0;42.0;
1122337;644.0;6.5;4.5;16.8;2.0;6.2;4.0;154.0;
1155399;268.0;2.8;;7.9;;1.9;;64.0;75
794497;565.0;10.1;6.6;3.0;3.0;7.9;3.0;135.0;79
1176911;323.0;1.3;0.9;12.3;12.0;2.8;18.0;;44
1968734;2195.0;31.0;15.0;55.0;0.9;5.0;20.0;526.0;81
2524608;60.0;0.1;0.1;1.3;0.9;0.1;;14.0;85
2328313;163.0;1.7;0.3;2.4;2.1;3.1;-1.0;39.0;79
2524448;114.0;1.4;0.3;0.9;0.6;2.6;-1.0;27.0;79
1329957;410.0;3.0;1.7;11.0;2.0;5.5;1.0;;
1097349;3058.0;82.0;60.0;0.6;0.6;0.8;19.0;744.0;30
1759998;203.0;0.0;0.0;11.0;9.6;0.0;4.0;47.1;8
1285907;135.0;1.5;0.2;3.5;2.6;0.6;1.0;32.0;98
1007796;163.0;0.7;0.4;7.2;3.1;0.6;1.0;;116
1071879;981.0;9.4;1.1;27.0;3.7;9.2;0.0;234.0;
2399431;2700.0;51.8;;18.0;;26.7;;;33
2399658;2300.0;34.5;3.6;49.9;0.9;6.8;8.0;;72
2353072;2338.0;35.9;23.0;47.6;27.1;11.8;20.0;;45
2515534;195.0;0.1;0.0;10.2;10.2;0.4;4.0;43.0;15
2399610;2657.0;53.7;;15.4;;23.1;;;46
808320;163.0;0.1;0.0;8.7;8.4;0.6;2.0;;26
1050780;524.0;4.6;;10.3;;9.3;;;
1411801;401.0;5.0;;4.6;;8.0;;95.0;79
1050774;502.0;2.2;0.8;2.8;0.9;21.0;1.0;120.0;
1066348;1544.0;29.0;21.0;0.0;0.0;27.0;11.0;369.0;51
2596296;534.0;7.3;0.1;6.8;4.5;6.3;9.0;128.0;55
1007745;690.0;12.0;2.0;6.0;0.5;8.0;13.0;160.0;65
1073310;1258.0;24.0;16.0;0.0;0.0;21.0;15.0;303.0;57
1285754;1504.0;14.0;8.5;50.0;15.0;8.2;16.0;358.0;
1071886;1042.0;12.0;1.2;25.0;2.9;9.4;1.0;249.0;48
2062403;2370.0;38.5;16.0;42.5;40.5;9.7;22.0;570.0;29
1016791;1961.0;17.5;10.0;68.6;36.3;6.7;20.0;;64
1097279;364.0;2.2;1.5;13.0;12.0;3.8;2.0;86.0;108
1066472;1276.0;25.0;18.0;0.0;0.0;20.0;15.0;305.0;63
1281189;143.0;0.0;0.0;8.4;8.4;0.0;11.0;34.0;
1307337;184.0;;0.0;12.0;12.0;;;43.0;
2187796;119.0;0.0;0.0;7.0;7.0;0.0;9.0;;
2187794;179.0;0.0;0.0;10.5;10.5;0.05;13.0;;
1866189;204.0;0.0;0.0;12.0;12.0;0.07;15.0;48.0;
1866190;175.0;0.0;0.0;10.3;10.0;0.0;13.0;41.0;
1866192;179.0;0.0;0.0;10.5;10.5;0.05;13.0;;
1866191;204.0;0.0;0.0;12.0;12.0;0.03;15.0;;
1142333;226.0;0.01;0.01;13.6;13.6;0.01;18.0;54.0;71
1142332;142.0;0.0;0.0;8.5;8.5;0.0;11.0;34.0;71
2516317;295.0;0.8;0.1;72.0;1.6;5.8;-8.0;70.5;79
2400009;179.0;0.5;0.1;9.2;0.8;3.1;-10.0;63.0;51
2435638;343.0;0.3;;14.3;;5.2;;;79
2429354;824.0;8.6;1.1;23.6;1.9;3.7;1.0;197.0;79
2496385;1293.0;0.0;0.0;77.2;77.2;0.0;13.0;309.0;43
1833795;273.0;3.6;2.4;4.9;4.9;3.3;1.0;;56
1322127;385.0;6.4;4.2;4.2;4.0;4.5;3.0;;70
2443333;285.0;0.8;0.0;14.0;11.0;0.7;2.0;68.0;70
909278;2160.0;29.4;3.4;53.9;1.2;6.4;2.0;518.0;72
1080689;380.0;4.0;2.1;9.7;0.6;3.2;4.0;91.0;60
1097400;1100.0;21.0;15.0;0.0;0.0;19.0;13.0;265.0;52
2324449;960.0;3.8;1.3;40.4;3.6;6.7;0.0;227.0;10
1010973;2029.0;21.3;10.0;59.7;50.7;13.8;;;69
1337029;1814.0;22.0;3.3;53.0;28.0;5.1;15.0;434.0;48
1340670;913.0;15.0;3.4;10.0;2.3;11.0;4.0;;16
1137925;1431.0;0.01;0.01;85.5;85.5;0.01;20.0;342.0;
1000510;280.0;;0.5;;13.5;0.5;;67.0;114
